datetime,price,size,commission,type,pnl,pnlcomm,signal
2021-01-24,32098.379999999997,26087.41796892111,1674727.710370516,buy,0.0,-1674727.710370516,1
2021-01-25,32289.06,26087.41796892111,1684676.4080871437,sell,4974348.858313918,3289672.4502267744,-1
2021-02-09,46445.51,18525.360240905444,1720839.6086451528,buy,0.0,-1720839.6086451528,1
2021-02-13,47424.25,18525.360240905444,1757102.6308095201,sell,18131511.08218372,16374408.4513742,-1
2021-02-26,47070.18,16235.315729134965,1528398.467454428,buy,0.0,-1528398.467454428,1
2021-02-28,46142.1,16235.315729134965,1498263.1238106368,sell,-15067671.8218956,-16565934.945706237,-1
2021-03-12,57847.92,13564.812296373006,1569392.353071204,buy,0.0,-1569392.353071204,1
2021-03-16,55616.41999999999,13564.812296373006,1508852.5957924912,sell,-30269878.639356375,-31778731.235148866,-1
2021-04-18,60048.82,11732.853177761981,1409087.9771157145,buy,0.0,-1409087.9771157145,1
2021-04-19,56260.83,11732.853177761981,1320200.1160980533,sell,-44443930.50883055,-45764130.6249286,-1
2021-04-22,53823.48,12614.676352946573,1357931.560778586,buy,0.0,-1357931.560778586,1
2021-04-23,51693.98,12614.676352946573,1304205.6541913864,sell,-26862953.293599725,-28167158.94779111,-1
2021-04-26,49122.75,13548.282313395237,1331057.770020672,buy,0.0,-1331057.770020672,1
2021-04-27,54015.32,13548.282313395237,1463629.609216768,sell,66285919.59804809,64822289.98883133,-1
2021-05-01,57790.66,12132.391850859141,1402277.8648795427,buy,0.0,-1402277.8648795427,1
2021-05-02,57893.01,12132.391850859141,1404761.3654914135,sell,1241750.3059353828,-163011.05955603067,-1
2021-05-16,46753.4,14876.42209552652,1391046.6256019792,buy,0.0,-1391046.6256019792,1
2021-05-17,46446.42,14876.42209552652,1381913.0974922096,sell,-4566764.054884791,-5948677.152377001,-1
2021-05-18,43581.27,16623.084977209397,1448910.3092494132,buy,0.0,-1448910.3092494132,1
2021-05-25,38848.36,16623.084977209397,1291559.179010445,sell,-78675565.11948407,-79967124.29849452,-1
2021-05-26,38385.87,17865.701717827025,1371581.0071985698,buy,0.0,-1371581.0071985698,1
2021-05-27,39299.46,17865.701717827025,1404224.860063349,sell,16321926.432389617,14917701.572326269,-1
2021-05-28,38578.5,17752.788750510128,1369751.9216231098,buy,0.0,-1369751.9216231098,1
2021-05-30,34644.09,17752.788750510128,1230058.4224473208,sell,-69846749.58789468,-71076808.010342,-1
2021-06-09,33413.19,19557.565762881986,1306961.3215453415,buy,0.0,-1306961.3215453415,1
2021-06-12,37338.91,19557.565762881986,1460516.3756786638,sell,76777527.06666112,75317010.69098246,-1
2021-06-20,35494.7,19309.568249689455,1370774.6643045044,buy,0.0,-1370774.6643045044,1
2021-06-21,35598.66,19309.568249689455,1374789.5097349803,sell,2007422.715237856,632633.2055028756,-1
2021-06-22,31628.83,22224.35802181921,1405860.8834625122,buy,0.0,-1405860.8834625122,1
2021-06-24,33693.99,22224.35802181921,1497654.5938871924,sell,45896855.21234012,44399200.61845292,-1
2021-07-30,40045.21,18469.392325859397,1479221.3885228557,buy,0.0,-1479221.3885228557,1
2021-08-03,39157.52,18469.392325859397,1446431.1987753715,sell,-16395094.873742223,-17841526.072517596,-1
2021-08-08,44624.4,15598.53618166433,1392150.6359701236,buy,0.0,-1392150.6359701236,1
2021-08-11,45596.21,15598.53618166433,1422468.2628635298,sell,15158813.446703196,13736345.183839666,-1
2021-08-13,44413.35,15389.612065964673,1367008.4540998242,buy,0.0,-1367008.4540998242,1
2021-08-14,47855.0,15389.612065964673,1472939.7708334788,sell,52965658.36682737,51492718.59599389,-1
2021-08-18,44631.47,16083.26257325876,1435639.3020810424,buy,0.0,-1435639.3020810424,1
2021-08-19,44734.16,16083.26257325876,1438942.4825483384,sell,1651590.2336480618,212647.7510997234,-1
2021-08-23,49296.71,14874.420414585244,1466519.979191777,buy,0.0,-1466519.979191777,1
2021-08-27,46857.86,14874.420414585244,1393967.0187355545,sell,-36276480.22811115,-37670447.246846706,-1
2021-08-30,48782.56,14131.657975654625,1378756.9061937006,buy,0.0,-1378756.9061937006,1
2021-09-07,52719.43,14131.657975654625,1490025.9068629316,sell,55634500.33461547,54144474.42775254,-1
2021-09-11,44858.2,15818.536053909671,1419182.1080269816,buy,0.0,-1419182.1080269816,1
2021-09-12,45162.96,15818.536053909671,1428823.8221225606,sell,4820857.047789454,3392033.2256668936,-1
2021-10-01,43835.47,16953.540766316048,1486332.8553112485,buy,0.0,-1486332.8553112485,1
2021-10-02,48185.61,16953.540766316048,1633833.4069696125,sell,73750275.82918203,72116442.42221242,-1
2021-10-08,53816.16,14418.12187254484,1551855.9071847454,buy,0.0,-1551855.9071847454,1
2021-10-09,53952.82,14418.12187254484,1555796.6682549494,sell,1970380.5351018906,414583.8668469412,-1
2021-10-30,62278.92,12231.09716849819,1523479.0441382506,buy,0.0,-1523479.0441382506,1
2021-10-31,61904.95999999999,12231.09716849819,1514331.1619439875,sell,-4573941.09713161,-6088272.259075597,-1
2021-11-01,61356.57,11926.033435000223,1463481.0105538631,buy,0.0,-1463481.0105538631,1
2021-11-13,64140.23,11926.033435000223,1529877.0550172087,sell,33198022.231672764,31668145.176655553,-1
2021-12-09,50535.15,14904.15146323308,1506367.0596344066,buy,0.0,-1506367.0596344066,1
2021-12-10,47573.43,14904.15146323308,1418083.212691033,sell,-44141923.4716866,-45560006.68437763,-1
2022-01-03,47290.55,16276.677826374542,1539466.0931641134,buy,0.0,-1539466.0931641134,1
2022-01-05,45828.77,16276.677826374542,1491880.2489380375,sell,-23792922.113037825,-25284802.361975864,-1
2022-01-10,41853.98,17718.839432316847,1483207.9024468015,buy,0.0,-1483207.9024468015,1
2022-01-11,41842.22,17718.839432316847,1482791.1553433533,sell,-208373.55172407627,-1691164.7070674296,-1
2022-01-12,42754.44,17690.971910764452,1512735.1942009283,buy,0.0,-1512735.1942009283,1
2022-01-13,43935.01,17690.971910764452,1554506.0556183108,sell,20885430.70869112,19330924.653072808,-1
2022-01-23,35084.79,21529.475931629946,1510714.2837425822,buy,0.0,-1510714.2837425822,1
2022-01-24,36262.21,21529.475931629946,1561412.7548454215,sell,25349235.551419735,23787822.796574313,-1
2022-01-27,36824.02,21926.461301798823,1614840.8990133316,buy,0.0,-1614840.8990133316,1
2022-01-29,37713.14,21926.461301798823,1653831.4095586427,sell,19495255.272655487,17841423.863096844,-1
2022-02-12,42392.22,18962.50079930555,1607725.0112686737,buy,0.0,-1607725.0112686737,1
2022-02-14,42078.53,18962.50079930555,1595828.3175172051,sell,-5948346.87573421,-7544175.193251415,-1
2022-02-20,40108.62,19434.48066539095,1558980.3998110257,buy,0.0,-1558980.3998110257,1
2022-02-23,38269.94,19434.48066539095,1487512.8179913436,sell,-35733790.90984094,-37221303.72783229,-1
2022-03-01,43185.48,7007.4562619512735,536349.8613949991,sell,570795292.948871,570258943.087476,-1
